,Match_URL,Map_Name,Map_ID,Duration,Team_1,URL_1,Score_1,Attacking_Score_1,Defending_Score_1,Team_2,URL_2,Score_2,Attacking_Score_2,Defending_Score_2
1480,/194150/gentle-mates-vs-mandatory-challengers-league-france-revolution-split-2-w3,Split,125449,52:40,Gentle Mates,/team/12694/gentle-mates,13,8,5,Mandatory,/team/7967/mandatory,11,7,4
1481,/199368/zeta-gaming-vs-case-esports-challengers-league-spain-rising-split-2-r7,Ascent,127348,55:29,ZETA Gaming,/team/8258/zeta-gaming,13,10,3,Case Esports,/team/6149/case-esports,11,9,2
1482,/188483/gtz-esports-vs-team-vikings-challengers-league-portugal-tempest-split-2-regular-season-r8,Pearl,122868,36:22,GTZ Esports,/team/9762/gtz-esports,13,3,10,Team Vikings,/team/12705/team-vikings,3,2,1
1483,/189571/tbd-vs-rapid-ninjas-challengers-league-east-surge-split-2-r8,Haven,123491,38:05,TBD,/team/12473/tbd,6,3,3,Rapid Ninjas,/team/7211/rapid-ninjas,13,9,4
1484,/194149/zerance-vs-akroma-challengers-league-france-revolution-split-2-w3,Split,125448,46:25,Zerance,/team/9559/zerance,8,8,0,Akroma,/team/12256/akroma,13,9,4
1485,/199367/team-queso-vs-rebels-gaming-challengers-league-spain-rising-split-2-r7,Haven,127347,52:48,Team Queso,/team/4538/team-queso,13,9,4,Rebels Gaming,/team/6750/rebels-gaming,10,7,3
1486,/188482/ftw-esports-vs-egn-esports-challengers-league-portugal-tempest-split-2-regular-season-r8,Ascent,122867,38:16,FTW Esports,/team/1791/ftw-esports,4,3,1,EGN Esports,/team/4671/egn-esports,13,4,9
1487,/188541/cgn-esports-vs-angry-titans-challengers-league-dach-evolution-split-2-r5,Haven,122950,55:07,CGN Esports,/team/5214/cgn-esports,13,3,10,Angry Titans,/team/3347/angry-titans,11,2,9
1488,/188541/cgn-esports-vs-angry-titans-challengers-league-dach-evolution-split-2-r5,Ascent,122951,43:40,CGN Esports,/team/5214/cgn-esports,13,3,10,Angry Titans,/team/3347/angry-titans,8,2,6
1489,/189570/b8-esports-vs-acend-challengers-league-east-surge-split-2-r8,Lotus,123490,40:10,B8 Esports,/team/7243/b8-esports,6,4,2,Acend,/team/3531/acend,13,10,3
1490,/199366/aym-esports-vs-ramboot-club-challengers-league-spain-rising-split-2-r7,Ascent,127346,37:01,AYM Esports,/team/11176/aym-esports,5,3,2,Ramboot Club,/team/8924/ramboot-club,13,4,9
1491,/195707/orangutan-vs-gods-reign-challengers-league-south-asia-split-1-gf,Icebox,125932,1:10:43,Orangutan,/team/8904/orangutan,13,4,9,Gods Reign,/team/10147/gods-reign,10,2,8
1492,/195707/orangutan-vs-gods-reign-challengers-league-south-asia-split-1-gf,Haven,125933,1:43:47,Orangutan,/team/8904/orangutan,18,8,4,Gods Reign,/team/10147/gods-reign,16,8,4
1493,/195707/orangutan-vs-gods-reign-challengers-league-south-asia-split-1-gf,Split,125934,46:35,Orangutan,/team/8904/orangutan,13,8,5,Gods Reign,/team/10147/gods-reign,4,0,4
1494,/188481/saw-vs-ex0tik-gaming-challengers-league-portugal-tempest-split-2-regular-season-r8,Icebox,122866,44:55,SAW,/team/2755/saw,13,6,7,EX0TIK GAMING,/team/7105/ex0tik-gaming,7,1,6
1495,/184480/team-secret-vs-detonation-focusme-champions-tour-2023-pacific-league-w5,Ascent,119581,55:23,Team Secret,/team/6199/team-secret,13,6,7,DetonatioN FocusMe,/team/278/detonation-focusme,11,5,6
1496,/184480/team-secret-vs-detonation-focusme-champions-tour-2023-pacific-league-w5,Haven,119582,50:02,Team Secret,/team/6199/team-secret,13,4,9,DetonatioN FocusMe,/team/278/detonation-focusme,8,3,5
1497,/184479/t1-vs-rex-regum-qeon-champions-tour-2023-pacific-league-w5,Haven,119578,1:09:19,T1,/team/14/t1,13,7,6,Rex Regum Qeon,/team/878/rex-regum-qeon,9,4,5
1498,/184479/t1-vs-rex-regum-qeon-champions-tour-2023-pacific-league-w5,Fracture,119579,35:39,T1,/team/14/t1,13,9,4,Rex Regum Qeon,/team/878/rex-regum-qeon,4,1,3
1499,/183794/evil-geniuses-vs-furia-champions-tour-2023-americas-league-w4,Ascent,118977,1:17:24,Evil Geniuses,/team/5248/evil-geniuses,13,5,7,FURIA,/team/2406/furia,15,5,7
1500,/183794/evil-geniuses-vs-furia-champions-tour-2023-americas-league-w4,Fracture,118978,45:30,Evil Geniuses,/team/5248/evil-geniuses,13,8,5,FURIA,/team/2406/furia,7,3,4
1501,/183794/evil-geniuses-vs-furia-champions-tour-2023-americas-league-w4,Haven,118979,51:47,Evil Geniuses,/team/5248/evil-geniuses,10,7,3,FURIA,/team/2406/furia,13,8,5
1502,/194148/zerance-vs-wylde-challengers-league-france-revolution-split-2-w3,Lotus,125447,47:39,Zerance,/team/9559/zerance,9,5,4,WYLDE,/team/8128/wylde,13,8,5
1503,/188405/axolotl-vs-dsyre-challengers-league-italy-rinascimento-split-2-w4,Lotus,122797,42:44,Axolotl,/team/6127/axolotl,3,0,3,DSYRE,/team/6538/dsyre,13,9,4
1504,/194147/gentle-mates-vs-joblife-challengers-league-france-revolution-split-2-w3,Split,125446,48:07,Gentle Mates,/team/12694/gentle-mates,9,3,6,Joblife,/team/11232/joblife,13,6,7
1505,/183793/kr-esports-vs-100-thieves-champions-tour-2023-americas-league-w4,Ascent,118974,51:39,KRÜ Esports,/team/2355/kr-esports,13,4,9,100 Thieves,/team/120/100-thieves,4,3,1
1506,/183793/kr-esports-vs-100-thieves-champions-tour-2023-americas-league-w4,Split,118975,58:58,KRÜ Esports,/team/2355/kr-esports,11,3,8,100 Thieves,/team/120/100-thieves,13,4,9
1507,/183793/kr-esports-vs-100-thieves-champions-tour-2023-americas-league-w4,Fracture,118976,41:31,KRÜ Esports,/team/2355/kr-esports,5,4,1,100 Thieves,/team/120/100-thieves,13,5,8
1508,/188404/macko-esports-vs-wlgaming-esports-challengers-league-italy-rinascimento-split-2-w4,Lotus,122796,48:11,Macko Esports,/team/3895/macko-esports,13,7,6,WLGaming Esports,/team/4141/wlgaming-esports,8,3,5
1509,/189569/zero-tenacity-vs-anonymo-esports-challengers-league-east-surge-split-2-r7,Lotus,123489,42:37,Zero Tenacity,/team/8946/zero-tenacity,13,5,8,Anonymo Esports,/team/5441/anonymo-esports,7,4,3
1510,/194146/valiant-vs-mandatory-challengers-league-france-revolution-split-2-w3,Pearl,125445,39:26,VALIANT,/team/10188/valiant,6,2,4,Mandatory,/team/7967/mandatory,13,8,5
1511,/188403/qlash-vs-hmble-challengers-league-italy-rinascimento-split-2-w4,Haven,122795,43:14,QLASH,/team/1316/qlash,13,6,7,HMBLE,/team/6537/hmble,7,5,2
1512,/188540/mouz-vs-laterious-challengers-league-dach-evolution-split-2-r5,Haven,122948,37:40,MOUZ,/team/8044/mouz,13,4,9,Laterious,/team/11262/laterious,4,3,1
1513,/188540/mouz-vs-laterious-challengers-league-dach-evolution-split-2-r5,Icebox,122949,44:26,MOUZ,/team/8044/mouz,7,4,3,Laterious,/team/11262/laterious,13,9,4
1514,/188480/ftw-esports-vs-ex0tik-gaming-challengers-league-portugal-tempest-split-2-regular-season-r7,Ascent,122865,42:26,FTW Esports,/team/1791/ftw-esports,8,5,3,EX0TIK GAMING,/team/7105/ex0tik-gaming,13,6,7
1515,/194145/akroma-vs-blx-utd-challengers-league-france-revolution-split-2-w3,Haven,125444,43:29,Akroma,/team/12256/akroma,6,4,2,BLX UTD,/team/11603/blx-utd,13,5,8
1516,/189568/tbd-vs-diamant-esports-challengers-league-east-surge-split-2-r7,Pearl,123488,36:34,TBD,/team/12473/tbd,4,0,4,Diamant Esports,/team/8049/diamant-esports,13,8,5
1517,/189567/nom-esports-vs-rapid-ninjas-challengers-league-east-surge-split-2-r7,Ascent,123487,43:43,NOM Esports,/team/6191/nom-esports,13,6,7,Rapid Ninjas,/team/7211/rapid-ninjas,8,2,6
1518,/188478/saw-vs-panthers-esports-challengers-league-portugal-tempest-split-2-regular-season-r7,Haven,122863,48:30,SAW,/team/2755/saw,11,8,3,Panthers Esports,/team/5644/panthers-esports,13,9,4
1519,/189566/enterprise-esports-vs-b8-esports-challengers-league-east-surge-split-2-r7,Ascent,123486,25:20,Enterprise Esports,/team/876/enterprise-esports,13,1,12,B8 Esports,/team/7243/b8-esports,2,0,2
1520,/194144/solary-vs-3dmax-challengers-league-france-revolution-split-2-w3,Ascent,125443,1:06:52,Solary,/team/12514/solary,13,5,7,3DMAX,/team/11273/3dmax,15,5,7
1521,/188479/team-vikings-vs-egn-esports-challengers-league-portugal-tempest-split-2-regular-season-r7,Ascent,122864,49:27,Team Vikings,/team/12705/team-vikings,9,2,7,EGN Esports,/team/4671/egn-esports,13,5,8
1522,/188539/alternate-attax-vs-ovation-esports-challengers-league-dach-evolution-split-2-r5,Fracture,122946,1:06:18,ALTERNATE aTTaX,/team/8826/alternate-attax,13,6,6,Ovation eSports,/team/4173/ovation-esports,15,6,6
1523,/188539/alternate-attax-vs-ovation-esports-challengers-league-dach-evolution-split-2-r5,Haven,122947,46:44,ALTERNATE aTTaX,/team/8826/alternate-attax,9,7,2,Ovation eSports,/team/4173/ovation-esports,13,8,5
1524,/189565/gonext-esports-vs-acend-challengers-league-east-surge-split-2-r7,Lotus,123485,32:03,GONext Esports,/team/12474/gonext-esports,2,1,1,Acend,/team/3531/acend,13,2,11
1525,/195706/true-rippers-vs-gods-reign-challengers-league-south-asia-split-1-lf,Haven,125929,1:09:48,True Rippers,/team/4733/true-rippers,9,5,4,Gods Reign,/team/10147/gods-reign,13,6,7
1526,/188477/gtz-esports-vs-impulse-gw-challengers-league-portugal-tempest-split-2-regular-season-r7,Lotus,122862,54:04,GTZ Esports,/team/9762/gtz-esports,13,3,10,Impulse GW,/team/9011/impulse-gw,11,2,9
1527,/184478/gen-g-vs-drx-champions-tour-2023-pacific-league-w5,Haven,119575,52:09,Gen.G,/team/17/gen-g,7,6,1,DRX,/team/8185/drx,13,11,2
1528,/184478/gen-g-vs-drx-champions-tour-2023-pacific-league-w5,Fracture,119576,52:23,Gen.G,/team/17/gen-g,13,6,7,DRX,/team/8185/drx,10,4,6
1529,/184478/gen-g-vs-drx-champions-tour-2023-pacific-league-w5,Pearl,119577,43:48,Gen.G,/team/17/gen-g,4,3,1,DRX,/team/8185/drx,13,4,9
1530,/184477/paper-rex-vs-global-esports-champions-tour-2023-pacific-league-w5,Icebox,119572,57:55,Paper Rex,/team/624/paper-rex,7,6,1,Global Esports,/team/918/global-esports,13,7,6
1531,/184477/paper-rex-vs-global-esports-champions-tour-2023-pacific-league-w5,Split,119573,45:19,Paper Rex,/team/624/paper-rex,13,9,4,Global Esports,/team/918/global-esports,6,3,3
1532,/184477/paper-rex-vs-global-esports-champions-tour-2023-pacific-league-w5,Pearl,119574,45:51,Paper Rex,/team/624/paper-rex,13,8,5,Global Esports,/team/918/global-esports,7,3,4
1533,/183792/leviat-n-vs-mibr-champions-tour-2023-americas-league-w4,Pearl,118971,52:41,Leviatán,/team/2359/leviat-n,13,3,10,MIBR,/team/7386/mibr,4,2,2
1534,/183792/leviat-n-vs-mibr-champions-tour-2023-americas-league-w4,Icebox,118972,39:39,Leviatán,/team/2359/leviat-n,13,3,10,MIBR,/team/7386/mibr,3,2,1
1535,/183791/loud-vs-sentinels-champions-tour-2023-americas-league-w4,Pearl,118968,1:00:48,LOUD,/team/6961/loud,6,1,5,Sentinels,/team/2/sentinels,13,7,6
1536,/183791/loud-vs-sentinels-champions-tour-2023-americas-league-w4,Haven,118969,1:27:26,LOUD,/team/6961/loud,13,7,6,Sentinels,/team/2/sentinels,11,6,5
1537,/183791/loud-vs-sentinels-champions-tour-2023-americas-league-w4,Ascent,118970,48:47,LOUD,/team/6961/loud,13,4,9,Sentinels,/team/2/sentinels,8,3,5
1538,/184041/bbl-esports-vs-team-vitality-champions-tour-2023-emea-league-w4,Ascent,119258,55:29,BBL Esports,/team/397/bbl-esports,13,5,8,Team Vitality,/team/2059/team-vitality,8,1,7
1539,/184041/bbl-esports-vs-team-vitality-champions-tour-2023-emea-league-w4,Haven,119259,50:02,BBL Esports,/team/397/bbl-esports,13,4,9,Team Vitality,/team/2059/team-vitality,9,3,6
1540,/195705/true-rippers-vs-orangutan-challengers-league-south-asia-split-1-uf,Pearl,125926,52:49,True Rippers,/team/4733/true-rippers,6,5,1,Orangutan,/team/8904/orangutan,13,6,7
1541,/184040/karmine-corp-vs-natus-vincere-champions-tour-2023-emea-league-w4,Ascent,119255,1:14:46,Karmine Corp,/team/8877/karmine-corp,11,5,6,Natus Vincere,/team/4915/natus-vincere,13,6,7
1542,/184040/karmine-corp-vs-natus-vincere-champions-tour-2023-emea-league-w4,Lotus,119256,57:11,Karmine Corp,/team/8877/karmine-corp,7,7,0,Natus Vincere,/team/4915/natus-vincere,13,8,5
1543,/195704/aster-army-vs-gods-reign-challengers-league-south-asia-split-1-lr2,Ascent,125923,1:16:17,Aster Army,/team/12254/aster-army,14,5,7,Gods Reign,/team/10147/gods-reign,12,5,7
1544,/195704/aster-army-vs-gods-reign-challengers-league-south-asia-split-1-lr2,Haven,125924,49:06,Aster Army,/team/12254/aster-army,6,2,4,Gods Reign,/team/10147/gods-reign,13,3,10
1545,/195704/aster-army-vs-gods-reign-challengers-league-south-asia-split-1-lr2,Pearl,125925,52:00,Aster Army,/team/12254/aster-army,5,4,1,Gods Reign,/team/10147/gods-reign,13,5,8
1546,/188363/attack-all-around-vs-made-in-thailand-challengers-league-thailand-split-2-w3,Ascent,122735,53:41,Attack All Around,/team/497/attack-all-around,8,5,3,Made in Thailand,/team/4210/made-in-thailand,13,6,7
1547,/188363/attack-all-around-vs-made-in-thailand-challengers-league-thailand-split-2-w3,Fracture,122736,35:51,Attack All Around,/team/497/attack-all-around,4,2,2,Made in Thailand,/team/4210/made-in-thailand,13,3,10
1548,/199856/ghetto-artist-vs-ghost-commandos-challengers-league-taiwan-hong-kong-split-2-r4,Icebox,127430,38:14,Ghetto Artist,/team/8928/ghetto-artist,13,8,5,Ghost CommandoS,/team/3180/ghost-commandos,11,7,4
1549,/199856/ghetto-artist-vs-ghost-commandos-challengers-league-taiwan-hong-kong-split-2-r4,Lotus,127431,27:55,Ghetto Artist,/team/8928/ghetto-artist,7,1,6,Ghost CommandoS,/team/3180/ghost-commandos,13,6,7
1550,/199856/ghetto-artist-vs-ghost-commandos-challengers-league-taiwan-hong-kong-split-2-r4,Haven,127432,24:54,Ghetto Artist,/team/8928/ghetto-artist,13,4,9,Ghost CommandoS,/team/3180/ghost-commandos,4,3,1
1551,/189038/action-ph-vs-oasis-gaming-challengers-league-philippines-split-2-regular-season-w4,Lotus,123126,53:49,Action PH,/team/5366/action-ph,9,5,4,Oasis Gaming,/team/3136/oasis-gaming,13,8,5
1552,/189038/action-ph-vs-oasis-gaming-challengers-league-philippines-split-2-regular-season-w4,Haven,123127,33:39,Action PH,/team/5366/action-ph,3,1,2,Oasis Gaming,/team/3136/oasis-gaming,13,10,3
1553,/193270/guangzhou-long-lionz-vs-koopa-troopas-challengers-league-oceania-split-2-group-stage-w3,Lotus,124682,32:58,Guangzhou Long Lionz,/team/11135/guangzhou-long-lionz,4,1,3,Koopa Troopas,/team/9727/koopa-troopas,13,9,4
1554,/193270/guangzhou-long-lionz-vs-koopa-troopas-challengers-league-oceania-split-2-group-stage-w3,Fracture,124683,50:52,Guangzhou Long Lionz,/team/11135/guangzhou-long-lionz,13,7,6,Koopa Troopas,/team/9727/koopa-troopas,11,6,5
1555,/193270/guangzhou-long-lionz-vs-koopa-troopas-challengers-league-oceania-split-2-group-stage-w3,Ascent,124684,56:40,Guangzhou Long Lionz,/team/11135/guangzhou-long-lionz,12,9,3,Koopa Troopas,/team/9727/koopa-troopas,14,9,3
1556,/188362/sharper-esport-vs-the-infinity-esport-challengers-league-thailand-split-2-w3,Haven,122732,35:35,Sharper Esport,/team/623/sharper-esport,13,3,10,The Infinity Esport,/team/5426/the-infinity-esport,2,2,0
1557,/188362/sharper-esport-vs-the-infinity-esport-challengers-league-thailand-split-2-w3,Lotus,122733,45:22,Sharper Esport,/team/623/sharper-esport,13,5,8,The Infinity Esport,/team/5426/the-infinity-esport,10,3,7
1558,/193447/northeption-vs-crazy-raccoon-challengers-league-japan-split-2-d5,Fracture,125174,45:01,NORTHEPTION,/team/2988/northeption,13,6,7,Crazy Raccoon,/team/277/crazy-raccoon,9,5,4
1559,/193447/northeption-vs-crazy-raccoon-challengers-league-japan-split-2-d5,Haven,125175,39:36,NORTHEPTION,/team/2988/northeption,13,7,6,Crazy Raccoon,/team/277/crazy-raccoon,7,2,5
1560,/199043/team-lofi-vs-tim-t-i-tr-challengers-league-vietnam-split-2-d12,Haven,127144,45:07,Team Lofi,/team/11276/team-lofi,13,9,4,Tim Tài Trơ,/team/10400/tim-t-i-tr,9,8,1
1561,/199855/oblivion-force-vs-one-team-esports-challengers-league-taiwan-hong-kong-split-2-r4,Haven,127427,30:58,Oblivion Force,/team/3108/oblivion-force,2,2,0,ONE Team Esports,/team/10597/one-team-esports,13,3,10
1562,/199855/oblivion-force-vs-one-team-esports-challengers-league-taiwan-hong-kong-split-2-r4,Ascent,127428,47:24,Oblivion Force,/team/3108/oblivion-force,10,6,4,ONE Team Esports,/team/10597/one-team-esports,13,8,5
1563,/193907/team-ogs-vs-cnj-esports-world-cyber-games-challengers-league-korea-split-2-w2,Split,125401,43:17,Team OGS,/team/12391/team-ogs,7,2,5,CNJ esports,/team/8099/cnj-esports,13,7,6
1564,/193907/team-ogs-vs-cnj-esports-world-cyber-games-challengers-league-korea-split-2-w2,Ascent,125402,45:38,Team OGS,/team/12391/team-ogs,8,5,3,CNJ esports,/team/8099/cnj-esports,13,6,7
1565,/193269/mammoth-esc-vs-nerdpunt-challengers-league-oceania-split-2-group-stage-w3,Icebox,124679,33:16,Mammoth ESC,/team/11480/mammoth-esc,3,0,3,NerdPunt,/team/12373/nerdpunt,13,9,4
1566,/193269/mammoth-esc-vs-nerdpunt-challengers-league-oceania-split-2-group-stage-w3,Pearl,124680,49:58,Mammoth ESC,/team/11480/mammoth-esc,10,6,4,NerdPunt,/team/12373/nerdpunt,13,7,6
1567,/189039/mvp-esports-vs-naos-challengers-league-philippines-split-2-regular-season-w4,Lotus,123129,55:54,MVP Esports,/team/11675/mvp-esports,11,10,1,NAOS,/team/7031/naos,13,11,2
1568,/189039/mvp-esports-vs-naos-challengers-league-philippines-split-2-regular-season-w4,Icebox,123130,51:07,MVP Esports,/team/11675/mvp-esports,9,4,5,NAOS,/team/7031/naos,13,7,6
1569,/199042/lazy-vs-syko-challengers-league-vietnam-split-2-d12,Haven,127139,53:30,LAZY,/team/11275/lazy,13,8,5,Syko,/team/12421/syko,4,0,4
1570,/199042/lazy-vs-syko-challengers-league-vietnam-split-2-d12,Ascent,127140,36:47,LAZY,/team/11275/lazy,13,4,9,Syko,/team/12421/syko,5,3,2
1571,/193446/fennel-vs-sengoku-gaming-challengers-league-japan-split-2-d5,Pearl,125171,55:54,FENNEL,/team/2934/fennel,11,5,6,Sengoku Gaming,/team/283/sengoku-gaming,13,6,7
1572,/193446/fennel-vs-sengoku-gaming-challengers-league-japan-split-2-d5,Ascent,125172,34:44,FENNEL,/team/2934/fennel,13,8,5,Sengoku Gaming,/team/283/sengoku-gaming,5,1,4
1573,/193446/fennel-vs-sengoku-gaming-challengers-league-japan-split-2-d5,Icebox,127526,35:15,FENNEL,/team/2934/fennel,2,2,0,Sengoku Gaming,/team/283/sengoku-gaming,13,3,10
1574,/193906/maru-gaming-vs-dplus-esports-world-cyber-games-challengers-league-korea-split-2-w2,Pearl,125398,50:10,Maru Gaming,/team/8086/maru-gaming,8,4,4,Dplus Esports,/team/11348/dplus-esports,13,5,8
1575,/193906/maru-gaming-vs-dplus-esports-world-cyber-games-challengers-league-korea-split-2-w2,Fracture,125399,56:26,Maru Gaming,/team/8086/maru-gaming,13,4,8,Dplus Esports,/team/11348/dplus-esports,15,4,8
1576,/193558/liberty-vs-red-canids-challengers-league-brazil-split-2-w3,Split,125264,51:31,Liberty,/team/581/liberty,13,6,7,RED Canids,/team/1124/red-canids,8,5,3
1577,/193558/liberty-vs-red-canids-challengers-league-brazil-split-2-w3,Pearl,125265,58:16,Liberty,/team/581/liberty,14,3,9,RED Canids,/team/1124/red-canids,12,3,9
1578,/196138/g2-esports-vs-oresports-challengers-league-north-america-w6,Haven,126050,44:09,G2 Esports,/team/11058/g2-esports,9,3,6,OREsports,/team/11329/oresports,13,6,7
1579,/196138/g2-esports-vs-oresports-challengers-league-north-america-w6,Split,126051,39:05,G2 Esports,/team/11058/g2-esports,13,8,5,OREsports,/team/11329/oresports,4,0,4
1580,/196138/g2-esports-vs-oresports-challengers-league-north-america-w6,Lotus,126052,-,G2 Esports,/team/11058/g2-esports,4,1,3,OREsports,/team/11329/oresports,13,9,4
1581,/193557/oddik-vs-tropicaos-challengers-league-brazil-split-2-w3,Pearl,125261,53:27,ODDIK,/team/4958/oddik,13,5,8,TropiCaos,/team/10735/tropicaos,7,4,3
1582,/193557/oddik-vs-tropicaos-challengers-league-brazil-split-2-w3,Ascent,125262,55:24,ODDIK,/team/4958/oddik,13,7,6,TropiCaos,/team/10735/tropicaos,10,6,4
1583,/196137/oxygen-esports-vs-disguised-challengers-league-north-america-w6,Haven,126047,36:05,Oxygen Esports,/team/10725/oxygen-esports,13,3,10,Disguised,/team/11197/disguised,6,2,4
1584,/196137/oxygen-esports-vs-disguised-challengers-league-north-america-w6,Pearl,126048,1:07:15,Oxygen Esports,/team/10725/oxygen-esports,15,4,8,Disguised,/team/11197/disguised,13,4,8
1585,/184039/fut-esports-vs-giants-gaming-champions-tour-2023-emea-league-w4,Icebox,119252,54:31,FUT Esports,/team/1184/fut-esports,5,2,3,Giants Gaming,/team/2304/giants-gaming,13,3,10
1586,/184039/fut-esports-vs-giants-gaming-champions-tour-2023-emea-league-w4,Split,119253,1:00:00,FUT Esports,/team/1184/fut-esports,11,7,4,Giants Gaming,/team/2304/giants-gaming,13,8,5
1587,/188361/team-nkt-vs-the-infinity-esport-challengers-league-thailand-split-2-w3,Fracture,122729,47:42,Team NKT,/team/6665/team-nkt,13,6,7,The Infinity Esport,/team/5426/the-infinity-esport,9,5,4
1588,/188361/team-nkt-vs-the-infinity-esport-challengers-league-thailand-split-2-w3,Pearl,122730,52:57,Team NKT,/team/6665/team-nkt,13,7,6,The Infinity Esport,/team/5426/the-infinity-esport,9,6,3
1589,/195702/velocity-gaming-vs-gods-reign-challengers-league-south-asia-split-1-lr1,Ascent,125920,47:37,Velocity Gaming,/team/799/velocity-gaming,13,5,8,Gods Reign,/team/10147/gods-reign,6,4,2
1590,/195702/velocity-gaming-vs-gods-reign-challengers-league-south-asia-split-1-lr1,Pearl,125921,1:03:59,Velocity Gaming,/team/799/velocity-gaming,11,5,6,Gods Reign,/team/10147/gods-reign,13,6,7
1591,/195702/velocity-gaming-vs-gods-reign-challengers-league-south-asia-split-1-lr1,Lotus,125922,1:06:13,Velocity Gaming,/team/799/velocity-gaming,10,5,5,Gods Reign,/team/10147/gods-reign,13,6,7
1592,/199854/utt-esports-vs-roa-esports-challengers-league-taiwan-hong-kong-split-2-r4,Fracture,127424,39:04,UTT Esports,/team/10598/utt-esports,9,4,5,ROA Esports,/team/10592/roa-esports,13,5,8
1593,/199854/utt-esports-vs-roa-esports-challengers-league-taiwan-hong-kong-split-2-r4,Haven,127425,45:21,UTT Esports,/team/10598/utt-esports,13,8,5,ROA Esports,/team/10592/roa-esports,10,7,3
1594,/199854/utt-esports-vs-roa-esports-challengers-league-taiwan-hong-kong-split-2-r4,Split,127426,43:00,UTT Esports,/team/10598/utt-esports,13,8,5,ROA Esports,/team/10592/roa-esports,9,7,2
1595,/193268/the-who-vs-xyz-challengers-league-oceania-split-2-group-stage-w3,Lotus,124676,56:49,The Who?,/team/10421/the-who,12,9,3,xyz,/team/10298/xyz,14,9,3
1596,/193268/the-who-vs-xyz-challengers-league-oceania-split-2-group-stage-w3,Haven,124677,44:36,The Who?,/team/10421/the-who,13,6,7,xyz,/team/10298/xyz,8,2,6
1597,/193268/the-who-vs-xyz-challengers-league-oceania-split-2-group-stage-w3,Ascent,124678,1:08:25,The Who?,/team/10421/the-who,12,8,4,xyz,/team/10298/xyz,14,8,4
1598,/193445/crest-gaming-zst-vs-jadeite-challengers-league-japan-split-2-d4,Ascent,125168,45:25,Crest Gaming Zst,/team/294/crest-gaming-zst,8,2,6,Jadeite,/team/6793/jadeite,13,6,7
1599,/193445/crest-gaming-zst-vs-jadeite-challengers-league-japan-split-2-d4,Split,125169,57:30,Crest Gaming Zst,/team/294/crest-gaming-zst,11,8,3,Jadeite,/team/6793/jadeite,13,9,4
1600,/199041/fancy-united-esports-vs-twokay-challengers-league-vietnam-split-2-d11,Icebox,127136,34:09,Fancy United Esports,/team/4330/fancy-united-esports,13,9,4,TwoKay,/team/11238/twokay,3,0,3
1601,/199041/fancy-united-esports-vs-twokay-challengers-league-vietnam-split-2-d11,Haven,127137,30:30,Fancy United Esports,/team/4330/fancy-united-esports,13,4,9,TwoKay,/team/11238/twokay,3,3,0
1602,/188360/full-sense-vs-attack-all-around-challengers-league-thailand-split-2-w3,Icebox,122726,53:28,FULL SENSE,/team/4050/full-sense,11,5,6,Attack All Around,/team/497/attack-all-around,13,6,7
1603,/188360/full-sense-vs-attack-all-around-challengers-league-thailand-split-2-w3,Haven,122727,50:46,FULL SENSE,/team/4050/full-sense,13,5,8,Attack All Around,/team/497/attack-all-around,10,4,6
1604,/188360/full-sense-vs-attack-all-around-challengers-league-thailand-split-2-w3,Ascent,122728,46:56,FULL SENSE,/team/4050/full-sense,13,6,7,Attack All Around,/team/497/attack-all-around,8,2,6
1605,/199853/s2-esports-vs-anti-eco-eco-club-challengers-league-taiwan-hong-kong-split-2-r4,Pearl,127421,36:45,S2 Esports,/team/8303/s2-esports,5,3,2,Anti Eco Eco Club,/team/3179/anti-eco-eco-club,13,4,9
1606,/193905/slt-seongam-vs-incheon-on-sla2ers-world-cyber-games-challengers-league-korea-split-2-w2,Lotus,125395,50:26,SLT Seongnam,/team/12446/slt-seongnam,13,5,8,Incheon On Sla2ers,/team/8182/incheon-on-sla2ers,10,4,6
1607,/193905/slt-seongam-vs-incheon-on-sla2ers-world-cyber-games-challengers-league-korea-split-2-w2,Haven,125396,43:02,SLT Seongnam,/team/12446/slt-seongnam,13,9,4,Incheon On Sla2ers,/team/8182/incheon-on-sla2ers,6,3,3
1608,/193267/funcrew-vs-95x-esports-challengers-league-oceania-split-2-group-stage-w3,Ascent,124673,37:40,Funcrew,/team/1319/funcrew,13,7,6,95x Esports,/team/1412/95x-esports,5,0,5
1609,/193267/funcrew-vs-95x-esports-challengers-league-oceania-split-2-group-stage-w3,Split,124674,45:05,Funcrew,/team/1319/funcrew,8,3,5,95x Esports,/team/1412/95x-esports,13,7,6
1610,/193267/funcrew-vs-95x-esports-challengers-league-oceania-split-2-group-stage-w3,Icebox,124675,47:05,Funcrew,/team/1319/funcrew,13,6,7,95x Esports,/team/1412/95x-esports,8,2,6
1611,/199040/team-big-baam-vs-the-mad-men-challengers-league-vietnam-split-2-d11,Ascent,127133,53:57,Team Big BAAM,/team/5931/team-big-baam,10,7,3,The Mad Men,/team/8587/the-mad-men,13,8,5
1612,/199040/team-big-baam-vs-the-mad-men-challengers-league-vietnam-split-2-d11,Haven,127134,38:58,Team Big BAAM,/team/5931/team-big-baam,5,0,5,The Mad Men,/team/8587/the-mad-men,13,7,6
1613,/193444/igzist-vs-scarz-challengers-league-japan-split-2-d4,Fracture,125165,40:42,IGZIST,/team/6869/igzist,6,0,6,SCARZ,/team/282/scarz,13,6,7
