,Match_URL,Tournament,Team_1,Score_1,Team_2,Score_2
6789,/15837/chiimu-sagashitemasu-vs-feeling-champions-tour-japan-stage-2-challengers-1-group-b,Champions Tour Japan Stage 2: Challengers 1,Tiimu Sagashitemasu,1,Feeling,1
6790,/15739/sharks-esports-vs-havan-liberty-champions-tour-brazil-stage-2-challengers-2-main-event-opening,Champions Tour Brazil Stage 2: Challengers 2,Sharks Esports,13,Liberty,3
6791,/15634/envy-vs-xset-champions-tour-north-america-stage-2-challengers-1-lbf,Champions Tour North America Stage 2: Challengers 1,Envy,1,XSET,2
6792,/15738/furia-vs-ingaming-champions-tour-brazil-stage-2-challengers-2-main-event-opening-b,Champions Tour Brazil Stage 2: Challengers 2,FURIA,13,INGAMING Esports,2
6793,/15734/slick-vs-gamelanders-champions-tour-brazil-stage-2-challengers-2-main-event-opening-a,Champions Tour Brazil Stage 2: Challengers 2,SLICK,6,Gamelanders Blue,13
6794,/15679/funkboings-vs-lazer-champions-tour-latam-stage-2-challengers-1-lbf,Champions Tour LATAM Stage 2: Challengers 1,Funkboings,1,E-Xolos LAZER,2
6795,/15733/team-vikings-vs-semorgainda-champions-tour-brazil-stage-2-challengers-2-main-event-opening-a,Champions Tour Brazil Stage 2: Challengers 2,Team Vikings,13,SEMORGAINDA,3
6796,/15633/xset-vs-version1-champions-tour-north-america-stage-2-challengers-1-lr3,Champions Tour North America Stage 2: Challengers 1,XSET,2,Version1,1
6797,/15994/salade-sun-vs-ninjas-in-pyjamas-champions-tour-europe-stage-2-challengers-2-ro128,Champions Tour Europe Stage 2: Challengers 2,Salade Sun,0,Ninjas in Pyjamas,2
6798,/16004/team-gravity-vs-team-liquid-champions-tour-europe-stage-2-challengers-2-ro128,Champions Tour Europe Stage 2: Challengers 2,Team Gravity,0,Team Liquid,2
6799,/16005/alejkum-salam-vs-alliance-champions-tour-europe-stage-2-challengers-2-ro128,Champions Tour Europe Stage 2: Challengers 2,Alejkum Salam,0,Alliance,2
6800,/16018/atfinest-vs-giants-gaming-champions-tour-europe-stage-2-challengers-2-ro128,Champions Tour Europe Stage 2: Challengers 2,Atfinest,0,Giants Gaming,2
6801,/16023/team-vitality-vs-divan-champions-tour-europe-stage-2-challengers-2-ro128,Champions Tour Europe Stage 2: Challengers 2,Team Vitality,2,DIVAN,0
6802,/16031/og-vs-dream-team-champions-tour-europe-stage-2-challengers-2-ro128,Champions Tour Europe Stage 2: Challengers 2,OG,2,MANGO,0
6803,/16009/qz-vs-g2-esports-champions-tour-europe-stage-2-challengers-2-ro128,Champions Tour Europe Stage 2: Challengers 2,qz,0,G2 Esports,2
6804,/16016/team-heretics-vs-no-witness-champions-tour-europe-stage-2-challengers-2-ro128,Champions Tour Europe Stage 2: Challengers 2,Team Heretics,2,No Witness,0
6805,/16027/opportunists-vs-voltage-champions-tour-europe-stage-2-challengers-2-ro128,Champions Tour Europe Stage 2: Challengers 2,Opportunists,2,Voltage,0
6806,/16042/acend-vs-flashdash-champions-tour-europe-stage-2-challengers-2-ro128,Champions Tour Europe Stage 2: Challengers 2,Acend,2,FlashDash,0
6807,/16049/dnc-vs-fnatic-champions-tour-europe-stage-2-challengers-2-ro128,Champions Tour Europe Stage 2: Challengers 2,NecroRaisers,0,FNATIC,2
6808,/15628/100-thieves-vs-envy-champions-tour-north-america-stage-2-challengers-1-ubf,Champions Tour North America Stage 2: Challengers 1,100 Thieves,2,Envy,1
6809,/15693/kaos-latin-gamers-vs-9z-team-champions-tour-latam-stage-2-challengers-1-lbf,Champions Tour LATAM Stage 2: Challengers 1,Kaos Latin Gamers,1,9z Team,2
6810,/15916/giants-gaming-vs-diaxmix-champions-tour-europe-stage-2-challengers-2-ro256,Champions Tour Europe Stage 2: Challengers 2,Giants Gaming,2,DiaXmix,0
6811,/15868/ninjas-in-pyjamas-vs-moose-knucklers-champions-tour-europe-stage-2-challengers-2-ro256,Champions Tour Europe Stage 2: Challengers 2,Ninjas in Pyjamas,2,Moose Knucklers,0
6812,/15890/alliance-vs-123tap-champions-tour-europe-stage-2-challengers-2-ro256,Champions Tour Europe Stage 2: Challengers 2,Alliance,2,123TAP,0
6813,/15898/tempo-vs-g2-esports-champions-tour-europe-stage-2-challengers-2-ro256,Champions Tour Europe Stage 2: Challengers 2,TEMPO,0,G2 Esports,2
6814,/15911/team-adios-vs-team-heretics-champions-tour-europe-stage-2-challengers-2-ro256,Champions Tour Europe Stage 2: Challengers 2,Team Adios,0,Team Heretics,2
6815,/15925/ubiteam-vs-team-vitality-champions-tour-europe-stage-2-challengers-2-ro256,Champions Tour Europe Stage 2: Challengers 2,UBITEAM,0,Team Vitality,2
6816,/15933/opportunists-vs-unsigned-losers-champions-tour-europe-stage-2-challengers-2-ro256,Champions Tour Europe Stage 2: Challengers 2,Opportunists,2,Unsigned Losers,0
6817,/15941/og-vs-zytic-esports-champions-tour-europe-stage-2-challengers-2-ro256,Champions Tour Europe Stage 2: Challengers 2,OG,2,Zytic eSports,0
6818,/15978/fnatic-vs-dark-tigers-champions-tour-europe-stage-2-challengers-2-ro256,Champions Tour Europe Stage 2: Challengers 2,FNATIC,2,Dark Tigers,0
6819,/15888/team-liquid-vs-fdp-esports-champions-tour-europe-stage-2-challengers-2-ro256,Champions Tour Europe Stage 2: Challengers 2,Team Liquid,2,FDP Esports,0
6820,/15963/acend-vs-edelweiss-esports-champions-tour-europe-stage-2-challengers-2-ro256,Champions Tour Europe Stage 2: Challengers 2,Acend,2,Edelweiss Esports,0
6821,/15836/lag-gaming-vs-scarz-champions-tour-japan-stage-2-challengers-1-group-a,Champions Tour Japan Stage 2: Challengers 1,LAG Gaming,1,SCARZ,1
6822,/15757/rio-company-vs-spear-gaming-champions-tour-korea-stage-2-challengers-opening-c,Champions Tour Korea Stage 2: Challengers,Rio Company,2,SPEAR GAMING,0
6823,/15835/shikoukouketsu-vs-northeption-champions-tour-japan-stage-2-challengers-1-group-a,Champions Tour Japan Stage 2: Challengers 1,ShikouKouketsu,0,NORTHEPTION,2
6824,/15834/lag-gaming-vs-northeption-champions-tour-japan-stage-2-challengers-1-group-a,Champions Tour Japan Stage 2: Challengers 1,LAG Gaming,0,NORTHEPTION,2
6825,/16209/galaxy-racer-dreamfyre-vs-thanatos-champions-tour-philippines-stage-2-challengers-2-qualifier-1,Champions Tour Philippines Stage 2: Challengers 2,Galaxy Racer,13,THANATOS,2
6826,/16210/sunsparks-vs-the-first-order-champions-tour-philippines-stage-2-challengers-2-qualifier-1-ro8,Champions Tour Philippines Stage 2: Challengers 2,Sunsparks,13,The First Order,6
6827,/16211/bestial-vs-gd-esports-club-champions-tour-philippines-stage-2-challengers-2-qualifier-1-ro8,Champions Tour Philippines Stage 2: Challengers 2,Bestial,13,GD Esports Club,2
6828,/16212/south-built-esports-vs-walk-re-champions-tour-philippines-stage-2-challengers-2-qualifier-1-ro8,Champions Tour Philippines Stage 2: Challengers 2,South Built Esports,9,Walküre,13
6829,/16219/thailand-attitude-vs-exorcist-esc-champions-tour-thailand-stage-2-challengers-2-qualifier-qf,Champions Tour Thailand Stage 2: Challengers 2,Thailand Attitude,13,Exorcist.ESC,4
6830,/16220/jg-jiang-vs-toh-n-friends-champions-tour-thailand-stage-2-challengers-2-qualifier-qf,Champions Tour Thailand Stage 2: Challengers 2,JG.JIANG,13,Toh 'n' Friends,5
6831,/16221/fully-vs-ghostfamily-e-sports-champions-tour-thailand-stage-2-challengers-2-qualifier-qf,Champions Tour Thailand Stage 2: Challengers 2,fully,10,GhostFamily E-Sports,13
6832,/16222/aricat-esport-vs-foxy-araikordai-champions-tour-thailand-stage-2-challengers-2-qualifier-qf,Champions Tour Thailand Stage 2: Challengers 2,Aricat Esport,16,Foxy Araikordai,14
6833,/15756/gongo-prince-vs-feel-so-good-champions-tour-korea-stage-2-challengers-opening-c,Champions Tour Korea Stage 2: Challengers,GoNGo Prince,2,Feel So Good,0
6834,/16201/galaxy-racer-dreamfyre-vs-jg-and-friends-champions-tour-philippines-stage-2-challengers-2-qualif,Champions Tour Philippines Stage 2: Challengers 2,Galaxy Racer,13,JG and friends,3
6835,/16202/dynasty-zraw-vs-thanatos-champions-tour-philippines-stage-2-challengers-2-qualifier-1-ro16,Champions Tour Philippines Stage 2: Challengers 2,Dynasty ZRAW,8,THANATOS,13
6836,/16203/oasis-gaming-vs-sunsparks-champions-tour-philippines-stage-2-challengers-2-qualifier-1-ro16,Champions Tour Philippines Stage 2: Challengers 2,Oasis Gaming,10,Sunsparks,13
6837,/16204/ad-infinitum-morpheus-vs-the-first-order-champions-tour-philippines-stage-2-challengers-2-qualif,Champions Tour Philippines Stage 2: Challengers 2,AD Infinitum MORPHEUS,4,The First Order,13
6838,/16205/sr-kadiliman-vs-bestial-champions-tour-philippines-stage-2-challengers-2-qualifier-1-ro16,Champions Tour Philippines Stage 2: Challengers 2,KADILIMAN,12,Bestial,14
6839,/16206/runite-vintalit-vs-gd-esports-club-champions-tour-philippines-stage-2-challengers-2-qualifier-1,Champions Tour Philippines Stage 2: Challengers 2,Runite Vintalit,0,GD Esports Club,0
6840,/16207/south-built-esports-vs-bunker-esports-champions-tour-philippines-stage-2-challengers-2-qualifier,Champions Tour Philippines Stage 2: Challengers 2,South Built Esports,13,Bunker Esports,6
6841,/16208/walk-re-vs-ftg-esports-champions-tour-philippines-stage-2-challengers-2-qualifier-1-ro16,Champions Tour Philippines Stage 2: Challengers 2,Walküre,13,FTG Esports,4
6842,/15833/shikoukouketsu-vs-scarz-champions-tour-japan-stage-2-challengers-1-group-a,Champions Tour Japan Stage 2: Challengers 1,ShikouKouketsu,0,SCARZ,2
6843,/15832/scarz-vs-northeption-champions-tour-japan-stage-2-challengers-1-group-a,Champions Tour Japan Stage 2: Challengers 1,SCARZ,1,NORTHEPTION,1
6844,/15831/shikoukouketsu-vs-lag-gaming-champions-tour-japan-stage-2-challengers-1-group-a,Champions Tour Japan Stage 2: Challengers 1,ShikouKouketsu,1,LAG Gaming,1
6845,/15678/pro-hub-gaming-vs-lazer-champions-tour-latam-stage-2-challengers-1-lbr3,Champions Tour LATAM Stage 2: Challengers 1,Pro Hub Gaming,0,E-Xolos LAZER,2
6846,/15631/xset-vs-immortals-champions-tour-north-america-stage-2-challengers-1-lr2,Champions Tour North America Stage 2: Challengers 1,XSET,2,Immortals,1
6847,/15632/cloud9-blue-vs-version1-champions-tour-north-america-stage-2-challengers-1-lr2,Champions Tour North America Stage 2: Challengers 1,Cloud9,1,Version1,2
6848,/15626/100-thieves-vs-cloud9-blue-champions-tour-north-america-stage-2-challengers-1-ubsf,Champions Tour North America Stage 2: Challengers 1,100 Thieves,2,Cloud9,0
6849,/15627/xset-vs-envy-champions-tour-north-america-stage-2-challengers-1-ubsf,Champions Tour North America Stage 2: Challengers 1,XSET,0,Envy,2
6850,/15692/wygers-argentina-vs-9z-team-champions-tour-latam-stage-2-challengers-1-lbr3,Champions Tour LATAM Stage 2: Challengers 1,Wygers Argentina,0,9z Team,2
6851,/14839/guild-esports-vs-funplus-phoenix-champions-tour-europe-stage-2-challengers-1-gf,Champions Tour Europe Stage 2: Challengers 1,Guild Esports,0,FunPlus Phoenix,3
6852,/14876/futbolist-vs-oxygen-esports-champions-tour-turkey-stage-2-challengers-1-gf,Champions Tour Turkey Stage 2: Challengers 1,FUT Esports,3,Oxygen Esports,0
6853,/14943/crow-rowd-vs-forze-champions-tour-cis-stage-2-challengers-1-gf,Champions Tour CIS Stage 2: Challengers 1,CrowСrowd,2,forZe,3
6854,/15752/nuturn-vs-autocracy-champions-tour-korea-stage-2-challengers-opening-b,Champions Tour Korea Stage 2: Challengers,NUTURN,2,AUTOCRACY,0
6855,/15751/damwon-gaming-vs-food-eat-champions-tour-korea-stage-2-challengers-opening-b,Champions Tour Korea Stage 2: Challengers,DAMWON Gaming,2,Food Eat,0
6856,/15630/version1-vs-built-by-gamers-champions-tour-north-america-stage-2-challengers-1-lr1,Champions Tour North America Stage 2: Challengers 1,Version1,2,Built By Gamers,1
6857,/15629/immortals-vs-andbox-champions-tour-north-america-stage-2-challengers-1-lr1,Champions Tour North America Stage 2: Challengers 1,Immortals,2,Andbox,0
6858,/15624/xset-vs-built-by-gamers-champions-tour-north-america-stage-2-challengers-1-ubqf,Champions Tour North America Stage 2: Challengers 1,XSET,2,Built By Gamers,0
6859,/15673/infinity-esports-vs-funkboings-champions-tour-latam-stage-2-challengers-1-ubf,Champions Tour LATAM Stage 2: Challengers 1,INFINITY,2,Funkboings,0
6860,/15625/envy-vs-version1-champions-tour-north-america-stage-2-challengers-1-ubqf,Champions Tour North America Stage 2: Challengers 1,Envy,2,Version1,1
6861,/15622/100-thieves-vs-andbox-champions-tour-north-america-stage-2-challengers-1-ubqf,Champions Tour North America Stage 2: Challengers 1,100 Thieves,2,Andbox,0
6862,/15623/cloud9-blue-vs-immortals-champions-tour-north-america-stage-2-challengers-1-ubqf,Champions Tour North America Stage 2: Challengers 1,Cloud9,2,Immortals,1
6863,/15687/kaos-latin-gamers-vs-kr-esports-champions-tour-latam-stage-2-challengers-1-ubf,Champions Tour LATAM Stage 2: Challengers 1,Kaos Latin Gamers,0,KRÜ Esports,2
6864,/14838/opportunists-vs-funplus-phoenix-champions-tour-europe-stage-2-challengers-1-sf,Champions Tour Europe Stage 2: Challengers 1,Opportunists,1,FunPlus Phoenix,2
6865,/14875/bbl-esports-vs-oxygen-esports-champions-tour-turkey-stage-2-challengers-1-sf,Champions Tour Turkey Stage 2: Challengers 1,BBL Esports,0,Oxygen Esports,2
6866,/14942/forze-vs-gmt-esports-champions-tour-cis-stage-2-challengers-1-sf,Champions Tour CIS Stage 2: Challengers 1,forZe,2,GMT Esports,0
6867,/14837/ninjas-in-pyjamas-vs-guild-esports-champions-tour-europe-stage-2-challengers-1-sf,Champions Tour Europe Stage 2: Challengers 1,Ninjas in Pyjamas,1,Guild Esports,2
6868,/14874/futbolist-vs-kafalar-esports-champions-tour-turkey-stage-2-challengers-1-sf,Champions Tour Turkey Stage 2: Challengers 1,FUT Esports,2,Kafalar eSports,1
6869,/14941/crow-rowd-vs-team-singularity-champions-tour-cis-stage-2-challengers-1-sf,Champions Tour CIS Stage 2: Challengers 1,CrowСrowd,2,Team Singularity,1
6870,/15747/vision-strikers-vs-world-game-star-champions-tour-korea-stage-2-challengers-opening-a,Champions Tour Korea Stage 2: Challengers,Vision Strikers,2,World Game Star,1
6871,/15746/f4q-vs-i-need-girlfriend-champions-tour-korea-stage-2-challengers-opening-a,Champions Tour Korea Stage 2: Challengers,F4Q,2,I need Girlfriend,0
6872,/15677/reven-esports-vs-lazer-champions-tour-latam-stage-2-challengers-1-lbr2,Champions Tour LATAM Stage 2: Challengers 1,Reven Esports,0,E-Xolos LAZER,2
6873,/15676/pro-hub-gaming-vs-border-monsters-champions-tour-latam-stage-2-challengers-1-lbr2,Champions Tour LATAM Stage 2: Challengers 1,Pro Hub Gaming,2,Border Monsters,0
6874,/15672/reven-esports-vs-funkboings-champions-tour-latam-stage-2-challengers-1-ubsf,Champions Tour LATAM Stage 2: Challengers 1,Reven Esports,1,Funkboings,2
6875,/15690/wygers-argentina-vs-furious-gaming-champions-tour-latam-stage-2-challengers-1-lbr2,Champions Tour LATAM Stage 2: Challengers 1,Wygers Argentina,2,Furious Gaming,0
6876,/15691/9z-team-vs-malvinas-gaming-champions-tour-latam-stage-2-challengers-1-lbr2,Champions Tour LATAM Stage 2: Challengers 1,9z Team,2,Malvinas Gaming,0
6877,/15671/infinity-esports-vs-pro-hub-gaming-champions-tour-latam-stage-2-challengers-1-ubsf,Champions Tour LATAM Stage 2: Challengers 1,INFINITY,2,Pro Hub Gaming,0
6878,/15685/kaos-latin-gamers-vs-wygers-argentina-champions-tour-latam-stage-2-challengers-1-ubsf,Champions Tour LATAM Stage 2: Challengers 1,Kaos Latin Gamers,2,Wygers Argentina,0
6879,/15686/kr-esports-vs-9z-team-champions-tour-latam-stage-2-challengers-1-ubsf,Champions Tour LATAM Stage 2: Challengers 1,KRÜ Esports,2,9z Team,0
6880,/14835/funplus-phoenix-vs-team-vitality-champions-tour-europe-stage-2-challengers-1-qf,Champions Tour Europe Stage 2: Challengers 1,FunPlus Phoenix,2,Team Vitality,0
6881,/14873/oxygen-esports-vs-more-esports-champions-tour-turkey-stage-2-challengers-1-qf,Champions Tour Turkey Stage 2: Challengers 1,Oxygen Esports,2,MORE Esports,0
6882,/14940/gmt-esports-vs-divinity-champions-tour-cis-stage-2-challengers-1-qf,Champions Tour CIS Stage 2: Challengers 1,GMT Esports,2,Team Divinity,0
6883,/14836/team-heretics-vs-opportunists-champions-tour-europe-stage-2-challengers-1-qf,Champions Tour Europe Stage 2: Challengers 1,Team Heretics,1,Opportunists,2
6884,/14872/bbl-esports-vs-1907-fenerbah-e-esport-champions-tour-turkey-stage-2-challengers-1-qf,Champions Tour Turkey Stage 2: Challengers 1,BBL Esports,2,Fenerbahçe Esports,0
6885,/14939/forze-vs-aim-attack-champions-tour-cis-stage-2-challengers-1-qf,Champions Tour CIS Stage 2: Challengers 1,forZe,2,Aim.Attack,0
6886,/15675/ldm-esports-vs-lazer-champions-tour-latam-stage-2-challengers-1-lbr1,Champions Tour LATAM Stage 2: Challengers 1,LDM Esports,0,E-Xolos LAZER,0
6887,/15689/dks-esports-vs-malvinas-gaming-champions-tour-latam-stage-2-challengers-1-lbr1,Champions Tour LATAM Stage 2: Challengers 1,DKS Esports,0,Malvinas Gaming,2
6888,/15670/funkboings-vs-lazer-champions-tour-latam-stage-2-challengers-1-ubqf,Champions Tour LATAM Stage 2: Challengers 1,Funkboings,13,E-Xolos LAZER,10
6889,/15674/cng-esports-vs-border-monsters-champions-tour-latam-stage-2-challengers-1-lbr1,Champions Tour LATAM Stage 2: Challengers 1,CNG Esports,1,Border Monsters,2
6890,/15666/vorax-vs-havan-liberty-champions-tour-brazil-stage-2-challengers-2-open-qual-2-qf,Champions Tour Brazil Stage 2: Challengers 2,Vorax,0,Liberty,2
6891,/15669/ldm-esports-vs-reven-esports-champions-tour-latam-stage-2-challengers-1-ubqf,Champions Tour LATAM Stage 2: Challengers 1,LDM Esports,0,Reven Esports,0
6892,/15683/kr-esports-vs-dks-esports-champions-tour-latam-stage-2-challengers-1-ubqf,Champions Tour LATAM Stage 2: Challengers 1,KRÜ Esports,13,DKS Esports,10
6893,/15668/pro-hub-gaming-vs-border-monsters-champions-tour-latam-stage-2-challengers-1-ubqf,Champions Tour LATAM Stage 2: Challengers 1,Pro Hub Gaming,13,Border Monsters,11
6894,/15667/infinity-esports-vs-cng-esports-champions-tour-latam-stage-2-challengers-1-ubqf,Champions Tour LATAM Stage 2: Challengers 1,INFINITY,13,CNG Esports,4
6895,/15655/gamelanders-vs-black-dragons-champions-tour-brazil-stage-2-challengers-2-open-qual-2-ro16,Champions Tour Brazil Stage 2: Challengers 2,Gamelanders Blue,2,Black Dragons,0
6896,/15660/ratao-vs-ingaming-champions-tour-brazil-stage-2-challengers-2-open-qual-2-ro16,Champions Tour Brazil Stage 2: Challengers 2,RATAO,0,INGAMING Esports,2
6897,/15684/malvinas-gaming-vs-9z-team-champions-tour-latam-stage-2-challengers-1-ubqf,Champions Tour LATAM Stage 2: Challengers 1,Malvinas Gaming,5,9z Team,13
6898,/15688/furious-gaming-vs-meta-gaming-champions-tour-latam-stage-2-challengers-1-lbr1,Champions Tour LATAM Stage 2: Challengers 1,Furious Gaming,2,Meta Gaming,1
6899,/15681/furious-gaming-vs-kaos-latin-gamers-champions-tour-latam-stage-2-challengers-1-ubqf,Champions Tour LATAM Stage 2: Challengers 1,Furious Gaming,12,Kaos Latin Gamers,14
6900,/15682/wygers-argentina-vs-meta-gaming-champions-tour-latam-stage-2-challengers-1-ubqf,Champions Tour LATAM Stage 2: Challengers 1,Wygers Argentina,13,Meta Gaming,6
6901,/14833/guild-esports-vs-alliance-champions-tour-europe-stage-2-challengers-1-qf,Champions Tour Europe Stage 2: Challengers 1,Guild Esports,2,Alliance,0
6902,/14871/otherside-vs-kafalar-esports-champions-tour-turkey-stage-2-challengers-1-qf,Champions Tour Turkey Stage 2: Challengers 1,OtherSide,0,Kafalar eSports,2
6903,/14938/one-breath-gaming-vs-team-singularity-champions-tour-cis-stage-2-challengers-1-qf,Champions Tour CIS Stage 2: Challengers 1,One Breath Gaming,0,Team Singularity,2
6904,/14834/acend-vs-ninjas-in-pyjamas-champions-tour-europe-stage-2-challengers-1-qf,Champions Tour Europe Stage 2: Challengers 1,Acend,1,Ninjas in Pyjamas,2
6905,/14870/futbolist-vs-anatolia-esports-champions-tour-turkey-stage-2-challengers-1-qf,Champions Tour Turkey Stage 2: Challengers 1,FUT Esports,2,Anatolia Esports,0
6906,/14937/gambit-esports-vs-crow-rowd-champions-tour-cis-stage-2-challengers-1-qf,Champions Tour CIS Stage 2: Challengers 1,Gambit Esports,0,CrowСrowd,2
6907,/15522/bren-esports-vs-hashira-champions-tour-philippines-stage-2-challengers-1-main-event-gf,Champions Tour Philippines Stage 2: Challengers 1,Bren Esports,2,Hashira,3
6908,/15521/6045pirates-esports-vs-hashira-champions-tour-philippines-stage-2-challengers-1-main-event-sf,Champions Tour Philippines Stage 2: Challengers 1,6045Pirates,0,Hashira,2
6909,/15520/bren-esports-vs-sv-empire-champions-tour-philippines-stage-2-challengers-1-main-event-sf,Champions Tour Philippines Stage 2: Challengers 1,Bren Esports,1,ex-SV Empire,1
6910,/15519/hashira-vs-galaxy-racer-dreamfyre-champions-tour-philippines-stage-2-challengers-1-main-event-qf,Champions Tour Philippines Stage 2: Challengers 1,Hashira,2,Galaxy Racer,1
6911,/13808/gen-g-vs-cloud9-blue-champions-tour-north-america-stage-2-challengers-1-ro16,Champions Tour North America Stage 2: Challengers 1,Gen.G,0,Cloud9,2
6912,/13809/100-thieves-vs-rice-and-meatballs-champions-tour-north-america-stage-2-challengers-1-ro16,Champions Tour North America Stage 2: Challengers 1,100 Thieves,2,rice and meatballs,0
6913,/14207/gamelanders-vs-sharks-esports-champions-tour-brazil-stage-2-challengers-1-main-event-decider-b,Champions Tour Brazil Stage 2: Challengers 1,Gamelanders Blue,1,Sharks Esports,2
6914,/13805/noble-vs-andbox-champions-tour-north-america-stage-2-challengers-1-ro16,Champions Tour North America Stage 2: Challengers 1,Noble,1,Andbox,2
6915,/13806/faze-clan-vs-version1-champions-tour-north-america-stage-2-challengers-1-ro16,Champions Tour North America Stage 2: Challengers 1,FaZe Clan,1,Version1,2
6916,/14206/vorax-vs-slick-champions-tour-brazil-stage-2-challengers-1-main-event-decider-a,Champions Tour Brazil Stage 2: Challengers 1,Vorax,0,SLICK,2
6917,/15518/sr-kadiliman-vs-6045pirates-esports-champions-tour-philippines-stage-2-challengers-1-main-event,Champions Tour Philippines Stage 2: Challengers 1,KADILIMAN,0,6045Pirates,2
6918,/15408/gongo-prince-vs-goma-champions-tour-korea-stage-2-challengers-group-f,Champions Tour Korea Stage 2: Challengers,GoNGo Prince,2,GOMA,1
6919,/15517/sv-empire-vs-walk-re-champions-tour-philippines-stage-2-challengers-1-main-event-qf,Champions Tour Philippines Stage 2: Challengers 1,ex-SV Empire,2,Walküre,1
6920,/15221/x10-esports-vs-sharper-esports-champions-tour-thailand-stage-2-challengers-1-main-event-gf,Champions Tour Thailand Stage 2: Challengers 1,X10 Esports,3,Sharper Esport,1
6921,/15371/kpc-computer-studio-vs-cbt-gaming-champions-tour-hong-kong-taiwan-stage-2-challengers-1-main-e,Champions Tour Hong Kong & Taiwan Stage 2: Challengers 1,KPC Computer Studio,1,CBT Gaming,3
6922,/15378/boom-esports-vs-alter-ego-champions-tour-indonesia-stage-2-challengers-1-main-event-gf,Champions Tour Indonesia Stage 2: Challengers 1,BOOM Esports,3,Alter Ego,2
6923,/15402/tnl-esports-vs-i-need-girlfriend-champions-tour-korea-stage-2-challengers-group-e,Champions Tour Korea Stage 2: Challengers,TNL Esports,2,I need Girlfriend,0
6924,/15516/bren-esports-vs-se-atlas-champions-tour-philippines-stage-2-challengers-1-main-event-qf,Champions Tour Philippines Stage 2: Challengers 1,Bren Esports,2,SE ATLAS,1
6925,/15377/morph-impact-vs-nxl-ligagame-champions-tour-indonesia-stage-2-challengers-1-main-event-3rd-place,Champions Tour Indonesia Stage 2: Challengers 1,Morph Impact,0,NXL LIGAGAME,2
6926,/14296/kingsmen-vs-paper-rex-champions-tour-malaysia-singapore-stage-2-challengers-1-main-event-grand,Champions Tour Malaysia & Singapore Stage 2: Challengers 1,Kingsmen,3,Paper Rex,0
6927,/14295/team-600-vs-paper-rex-champions-tour-malaysia-singapore-stage-2-challengers-1-main-event-lower,Champions Tour Malaysia & Singapore Stage 2: Challengers 1,Team 600,0,Paper Rex,2
6928,/14203/gamelanders-vs-furia-champions-tour-brazil-stage-2-challengers-1-main-event-winners-b,Champions Tour Brazil Stage 2: Challengers 1,Gamelanders Blue,0,FURIA,2
6929,/13807/immortals-vs-tsm-champions-tour-north-america-stage-2-challengers-1-ro16,Champions Tour North America Stage 2: Challengers 1,Immortals,2,TSM,0
6930,/13804/envy-vs-ghost-gaming-champions-tour-north-america-stage-2-challengers-1-ro16,Champions Tour North America Stage 2: Challengers 1,Envy,2,Ghost Gaming,1
6931,/13802/sentinels-vs-built-by-gamers-champions-tour-north-america-stage-2-challengers-1-ro16,Champions Tour North America Stage 2: Challengers 1,Sentinels,0,Built By Gamers,2
6932,/13803/xset-vs-nrg-esports-champions-tour-north-america-stage-2-challengers-1-ro16,Champions Tour North America Stage 2: Challengers 1,XSET,2,NRG Esports,0
6933,/14202/team-vikings-vs-vorax-champions-tour-brazil-stage-2-challengers-1-main-event-winners-a,Champions Tour Brazil Stage 2: Challengers 1,Team Vikings,2,Vorax,0
6934,/15494/free-agents-vs-crazy-raccoon-champions-tour-japan-stage-2-challengers-1-group-h,Champions Tour Japan Stage 2: Challengers 1,Free Agents,8,Crazy Raccoon,13
6935,/15370/griffin-e-sports-vs-lightning-champions-tour-hong-kong-taiwan-stage-2-challengers-1-main-event,Champions Tour Hong Kong & Taiwan Stage 2: Challengers 1,Griffin E-Sports,0,Lightning,2
6936,/14294/paper-rex-vs-team-smg-champions-tour-malaysia-singapore-stage-2-challengers-1-main-event-lower,Champions Tour Malaysia & Singapore Stage 2: Challengers 1,Paper Rex,13,Team SMG,3
6937,/15482/absolute-jupiter-vs-sengoku-gaming-champions-tour-japan-stage-2-challengers-1-group-g,Champions Tour Japan Stage 2: Challengers 1,Absolute JUPITER,13,Sengoku Gaming,10
6938,/15376/nxl-ligagame-vs-alter-ego-champions-tour-indonesia-stage-2-challengers-1-main-event-sf,Champions Tour Indonesia Stage 2: Challengers 1,NXL LIGAGAME,0,Alter Ego,2
6939,/15369/cbt-gaming-vs-lightning-champions-tour-hong-kong-taiwan-stage-2-challengers-1-main-event-sf,Champions Tour Hong Kong & Taiwan Stage 2: Challengers 1,CBT Gaming,2,Lightning,0
6940,/15219/x10-esports-vs-ex-full-sense-champions-tour-thailand-stage-2-challengers-1-main-event-sf,Champions Tour Thailand Stage 2: Challengers 1,X10 Esports,2,FULL SENSE,0
6941,/15220/sharper-esports-vs-ng-black-champions-tour-thailand-stage-2-challengers-1-main-event-sf,Champions Tour Thailand Stage 2: Challengers 1,Sharper Esport,2,NG.Black,0
6942,/15474/reject-vs-scarz-champions-tour-japan-stage-2-challengers-1-group-f,Champions Tour Japan Stage 2: Challengers 1,REJECT,11,SCARZ,13
6943,/14293/kingsmen-vs-team-600-champions-tour-malaysia-singapore-stage-2-challengers-1-main-event-upper,Champions Tour Malaysia & Singapore Stage 2: Challengers 1,Kingsmen,2,Team 600,1
